shipment_id_1,drop_off_point,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,shipping_time
588739,1,0,94.57,1000,1.05,1,2,5.3066
589703,1,0,92.85,1506,0.75,1,3,5.05903
589715,1,0,90.83,1006,0.75,1,3,5.26435
589722,1,0,86.41,290,0.9,0,1,8.57164
589736,1,0,92,115,0.75,1,3,5.14444
589738,1,0,91.76,705,0.9,0,1,33.72546
590710,1,0,90.45,1106,0.9,0,1,10.16238
590728,1,0,85.5,239,0.9,0,1,31.23507
590737,1,0,93.96,128,0.9,0,1,21.4081
591703,1,0,92.2543,60,0.9,0,1,28.58125
591727,1,0,83.6,1206,0.9,0,1,10.73727
592703,1,0,91.57,95,0.75,1,3,5.24144
592718,1,0,87.3,305,0.9,0,1,29.42002
592726,1,0,85.75,65,0.9,0,1,20.97465
592737,1,0,94.79,60,0.75,1,3,5.11782
592739,1,0,95.54,119.5,1.05,1,2,5.32512
593712,1,0,90.26,285,0.75,1,3,5.34109
593736,1,0,91.5,115,0.9,0,1,28.79016
593737,1,0,94.73,589,1.05,1,2,5.0515
593739,1,0,95.82,268.5,0.75,1,3,5.34236
594710,1,0,90.65,1006,0.75,1,3,5.07593
594736,1,0,91.52,225,0.75,1,3,5.20486
594738,1,0,91.65,303.5,1.05,1,2,5.13611
594739,1,0,94.9,100,1.05,1,2,5.25637
595726,1,0,85.71,900,0.75,1,3,5.07454
595728,1,0,85.81,2208,0.75,1,3,5.28495
595729,1,0,84.7,1006,1.05,1,2,5.35799
595736,1,0,91.56,115,0.75,1,3,5.23275
595737,1,0,94.5,138,0.75,1,3,5.12002
595738,1,0,91.7,103.5,0.75,1,3,5.3309
596711,1,0,90.58,449.5,0.75,1,3,5.40961
596715,1,0,90.68,60,1.05,1,2,5.22269
596721,1,0,87.9,255,0.9,0,1,29.06829
596737,1,0,94.2,105,0.9,0,1,13.36181
596738,1,0,91.65,103.5,0.75,1,3,5.04097
596739,1,0,95.45,405,0.9,0,1,24.6566
597721,1,0,87.9,180,1.05,1,2,5.3375
597737,1,0,94.59,1006,0.75,1,3,5.27859
597739,1,0,95.45,1507,1.05,1,2,5.35417
598711,1,0,90.84,1006,1.05,1,2,5.04259
598737,1,0,94.2,1006,0.9,0,1,23.41944
598738,1,0,92.44,153.5,0.75,1,3,5.22685
599707,1,0,90.9,1006,0.9,0,1,21.09502
599722,1,0,86.85,181,0.9,0,1,8.72824
599738,1,0,92.1,153.5,1.05,1,2,5.38634
599739,1,0,95.48,1000,0.75,1,3,5.18079
600736,1,0,91.5,1325,0.9,0,1,19.7566
600737,1,0,93.76,267,0.9,0,1,13.46806
600738,1,0,92.50378,221.5,0.75,1,3,5.09236
601721,1,0,87.9,449,0.9,0,1,19.16586
601736,1,0,91.86,280,0.75,1,3,5.26331
601737,1,0,94.55,655,0.75,1,3,5.24676
601739,1,0,95.7,213.5,1.05,1,2,5.21343
602707,1,0,90.9,505,0.9,0,1,31.18414
602723,1,0,85.9,1000,1.05,1,2,5.31505
602736,1,0,91.58,900,1.05,1,2,5.32188
602737,1,0,93.76,266.85,0.9,0,1,33.72315
602738,1,0,92.5,221.5,1.05,1,2,5.39387
602739,1,0,95.7,213.5,1.05,1,2,5.2875
603702,1,0,91.31,10.96,0.9,0,1,30.86597
603719,1,0,87.65,610,0.9,0,1,21.27847
603720,1,0,87.42,200,0.75,1,3,5.32326
603736,1,0,91.5,300,0.9,0,1,20.19444
603737,1,0,94.25,205,0.75,1,3,5.20104
603738,1,0,92.62,440,0.75,1,3,5.27002
603739,1,0,95.35,320,1.05,1,2,5.06354
604709,1,0,89.4,405,1.05,1,2,5.16933
604734,1,0,87.78,400,1.05,1,2,5.29329
604737,1,0,93.76,213.4,0.9,0,1,24.41354
604739,1,0,95.69,1000,1.05,1,2,5.28981
605703,1,0,92.45,330,0.9,0,1,29.20012
605704,1,0,93.58,1615,1.05,1,2,5.3331
605709,1,0,89.25,355,0.9,0,1,10.30289
605716,1,0,89.8503,111.3,0.9,0,1,30.15312
605717,1,0,87.98,1056,0.75,1,3,5.32639
605739,1,0,95.19,70,0.75,1,3,5.3485
606717,1,0,87.9,936,0.9,0,1,21.07292
606726,1,0,85.35,800,0.75,1,3,5.27037
606737,1,0,94.31,1006,0.75,1,3,5.22998
606738,1,0,92.54,400,1.05,1,2,5.20671
606739,1,0,95.5,2008,1.05,1,2,5.33495
607703,1,0,92.45,97,0.9,0,1,9.22095
607707,1,0,90.9,205,0.9,0,1,31.28565
607712,1,0,89.96234,560,1.05,1,2,5.23854
607713,1,0,89.97,116.4,0.75,1,3,5.08519
607715,1,0,90.93,505,0.75,1,3,5.15116
607717,1,0,87.9,1061,0.9,0,1,21.08553
607738,1,0,92.54,85.5,0.75,1,3,5.16921
607739,1,0,95.5,1000,1.05,1,2,5.32859
608702,1,0,91.75,1096,0.9,0,1,10.95428
608709,1,0,89.25,150,0.9,0,1,30.38484
608713,1,0,89.83,806,0.75,1,3,5.05544
608736,1,0,91.09,66,0.75,1,3,5.23773
608737,1,0,94.0933,1006,0.9,0,1,28.37847
608739,1,0,95.9,1050,0.75,1,3,5.04676
609707,1,0,90.87,554,0.75,1,3,5.08819
609713,1,0,89.75,205,0.9,0,1,22.66863
609715,1,0,90.8,1490,0.75,1,3,5.29433
609728,1,0,85.65,240,0.75,1,3,5.08762
609738,1,0,92.69,440,0.9,0,1,30.6787
610713,1,0,89.81,565,0.75,1,3,5.00521
610717,1,0,87.9,615,0.9,0,1,31.10995
610726,1,0,85.75,605,0.9,0,1,21.40035
610736,1,0,91.5,200,0.9,0,1,11.13692
610738,1,0,92.31,103.5,0.75,1,3,5.31944
610739,1,0,95.9,2007,1.05,1,2,5.38079
611708,1,0,90.52,61,0.75,1,3,5.0309
611713,1,0,89.71,336,1.05,1,2,5.20104
611715,1,0,90.5,181,0.9,0,1,15.24167
611726,1,0,85.36,590,0.9,0,1,31.40498
611736,1,0,91.53,2008,1.05,1,2,5.19248
611737,1,0,93.1659,155,0.9,0,1,9.26192
611738,1,0,92.04,303.5,0.75,1,3,5.32616
612709,1,0,89.71,105,0.75,1,3,5.38808
612713,1,0,89.93,1106,0.75,1,3,5.16366
612738,1,0,92.1,275,1.05,1,2,5.36169
612739,1,0,95.65,335,0.75,1,3,5.24884
613713,1,0,89.75,563,0.9,0,1,27.86215
613715,1,0,89.9949,89,0.9,0,1,17.97419
613720,1,0,87.8,115,0.9,0,1,9.48449
613739,1,0,95.55,705,1.05,1,2,5.10486
614715,1,0,90.4349,945.9,0.9,0,1,8.22315
614720,1,0,87.8,1306,0.9,0,1,29.48981
614723,1,0,85.92,117,0.75,1,3,5.19838
614736,1,0,91.49,225,0.75,1,3,5.09259
615723,1,0,86.66,1006,0.75,1,3,5.34294
615739,1,0,95.94,213,0.75,1,3,5.00995
616713,1,0,89.74,72,0.75,1,3,5.29109
616723,1,0,86.71,1006,1.05,1,2,5.32269
616736,1,0,91.36,329.47,0.75,1,3,5.21308
616738,1,0,92.57,203.5,0.75,1,3,5.08588
617713,1,0,89.37,500,0.75,1,3,5.29769
617723,1,0,86.89,1206,0.75,1,3,5.00995
617736,1,0,91.5,205,0.75,1,3,5.39352
617737,1,0,93.51,1006,0.75,1,3,5.07269
617738,1,0,92.16,303.5,1.05,1,2,5.37211
618704,1,0,93.99,275,0.75,1,3,5.24537
618713,1,0,89.75,505,0.9,0,1,8.27743
618736,1,0,91.5,105,0.9,0,1,23.64734
619718,1,0,86.91,576,1.05,1,2,5.38877
619722,1,0,86.92,1000,0.75,1,3,5.12558
619736,1,0,91.5,1500,0.9,0,1,34.34317
620734,1,0,87.66,684.47,0.9,0,1,20.93704
620736,1,0,91.5,2008,0.9,0,1,5.66979
620737,1,0,92.76,107.81,0.9,0,1,30.31829
620738,1,0,92.11,223.5,1.05,1,2,5.23681
620739,1,0,95.91,900,1.05,1,2,5.1581
621712,1,0,90.66,1106,0.75,1,3,5.2162
621738,1,0,92.76,103.5,1.05,1,2,5.31435
621739,1,0,95.8,900,0.75,1,3,5.03565
622706,1,0,91.71,100,0.9,0,1,11.09074
622708,1,0,90.99,305,1.05,1,2,5.30498
622735,1,0,89.75,1520,0.75,1,3,5.07778
622736,1,0,91.5,455,0.9,0,1,28.8662
622738,1,0,92.99,1005,0.75,1,3,5.08333
623704,1,0,93.4,648,1.05,1,2,5.18912
623706,1,0,91.81,60,0.75,1,3,5.25706
623709,1,0,89.75,680,0.75,1,3,5.05556
623726,1,0,85.96,305,0.75,1,3,5.10799
623735,1,0,89.73,1520,0.75,1,3,5.40116
623738,1,0,92.93,350,0.9,0,1,19.4103
623739,1,0,94.6,1190,0.9,0,1,32.61435
624733,1,0,87.29,150,0.75,1,3,5.20231
624735,1,0,89.88,405,0.9,0,1,23.59699
624738,1,0,92.5,1005,1.05,1,2,5.40069
624739,1,0,95.37,303.5,0.75,1,3,5.23461
625739,1,0,94.64,200,0.75,1,3,5.10579
626704,1,0,93.91,1200,0.9,0,1,29.41852
626733,1,0,87.55,605,0.75,1,3,5.27639
626735,1,0,89.7,1006,0.75,1,3,5.30799
627733,1,0,87.98,150,0.75,1,3,5.27384
627735,1,0,89.25,1520,0.9,0,1,34.81713
628713,1,0,89.8205,806,0.9,0,1,18.74167
628733,1,0,87.55,233.5,0.9,0,1,13.59769
628736,1,0,91.5,505,0.9,0,1,29.97604
628738,1,0,92.9858,111.5,1.05,1,2,5.1441
628739,1,0,95.51,265,0.75,1,3,5.21435
629728,1,0,85.92,806,1.05,1,2,5.3691
629734,1,0,88.77,119,0.75,1,3,5.11366
629736,1,0,91.81,1000,0.75,1,3,5.30903
629738,1,0,92.9858,1997,1.05,1,2,5.37569
630729,1,0,84.7,500,0.9,0,1,11.55683
631705,1,0,92.25,110,0.75,1,3,5.1419
631738,1,0,93.51,56.5,1.05,1,2,5.1897
631739,1,0,95.42,355,0.75,1,3,5.3287
632717,1,0,87.8331,635,0.9,0,1,28.30428
632728,1,0,85.76,300,0.75,1,3,5.1397
632733,1,0,86.9026,350,0.9,0,1,7.4294
632735,1,0,88.46,200,0.75,1,3,5.15752
632736,1,0,91.82,330,1.05,1,2,5.36447
632739,1,0,95.43,355,1.05,1,2,5.15336
633733,1,0,88,150,0.75,1,3,5.17593
633736,1,0,91.69,125,0.75,1,3,5.36921
633739,1,0,94.9,1005,1.05,1,2,5.21655
634708,1,0,90.45,155,0.9,0,1,10.90683
634737,1,0,92.78,120,0.75,1,3,5.12766
634739,1,0,95.78562,1005,0.75,1,3,5.28657
635705,1,0,92.5,1006,0.9,0,1,31.8544
635707,1,0,90.9,455,0.9,0,1,24.51065
635717,1,0,87.5133,1150,0.9,0,1,8.7735
635725,1,0,85.21,255,1.05,1,2,5.10069
635736,1,0,91.5,1006,0.9,0,1,21.19688
636707,1,0,90.8337,1106.9,0.9,0,1,8.67164
636733,1,0,87.6,235,1.05,1,2,5.3316
636735,1,0,88.78,1136,1.05,1,2,5.14468
636737,1,0,92.7,355,0.9,0,1,8.77558
636739,1,0,94.55,103.5,1.05,1,2,5.30243
637711,1,0,90.38,175,0.75,1,3,5.0441
637729,1,0,84.7,458,0.9,0,1,11.7662
637735,1,0,88.54,120,0.9,0,1,10.49456
637736,1,0,91.93,175,0.75,1,3,5.42153
637739,1,0,94.14,100,0.75,1,3,5.18958
638711,1,0,89.92,447,0.75,1,3,5.17118
638725,1,0,85.12,600,1.05,1,2,5.05289
638736,1,0,91.8,1106,0.75,1,3,5.10822
638737,1,0,92.78,205,1.05,1,2,5.18067
638738,1,0,93.48,2007,0.75,1,3,5.32627
638739,1,0,94.24,100,0.75,1,3,5.29456
639704,1,0,93.54873,1938,0.75,1,3,5.12014
639725,1,0,85.94,400,0.75,1,3,5.03657
639733,1,0,87.87,120,0.75,1,3,5.02546
639736,1,0,91.5,500,0.9,0,1,12.18542
639738,1,0,93.75,1102,1.05,1,2,5.42014
639739,1,0,94.56696,123.5,1.05,1,2,5.18102
640724,1,0,85.35,1506,0.9,0,1,10.66782
640725,1,0,85.75,417,0.75,1,3,5.34167
640736,1,0,91.4,1000,0.75,1,3,5.19595
640738,1,0,93.86,273.5,0.75,1,3,5.05799
641714,1,0,90.21,220,0.9,0,1,10.59572
641726,1,0,85.75,180,0.9,0,1,32.38137
641735,1,0,88.59,1150,0.75,1,3,5.23345
641737,1,0,92.6,650,0.75,1,3,5.34977
641738,1,0,93.5,350,0.75,1,3,5.02292
642715,1,0,89.945,555.9,0.9,0,1,28.85613
642719,1,0,87.87,65,1.05,1,2,5.10104
642724,1,0,85.35,1406,0.75,1,3,5.33565
642726,1,0,85.75,155,0.9,0,1,24.06331
642738,1,0,93.97,28.5,1.05,1,2,5.30475
643726,1,0,85.75,2000,0.9,0,1,14.48206
643736,1,0,91.64,165,0.75,1,3,5.38808
643737,1,0,92.92,255,1.05,1,2,5.37326
643738,1,0,93.19716,170,0.75,1,3,5.28021
644704,1,0,93.31,500,0.75,1,3,5.00475
644711,1,0,90.87,226,1.05,1,2,5.14525
644722,1,0,86.95,700,0.9,0,1,19.42569
644726,1,0,85.75,150,0.9,0,1,14.72963
644736,1,0,91.64,110,1.05,1,2,5.19016
644737,1,0,92.91,1006,0.75,1,3,5.09491
645719,1,0,86.91,173,0.9,0,1,14.35926
645726,1,0,85.75,87,0.9,0,1,27.92326
645736,1,0,91.6,826,0.75,1,3,5.26829
645737,1,0,92.35,300,0.9,0,1,31.58495
646726,1,0,85.6625,1006,0.9,0,1,28.52766
646729,1,0,84.97,458,1.05,1,2,5.3706
646735,1,0,88.55,120,1.05,1,2,5.20914
646737,1,0,92.9,906,1.05,1,2,5.17523
646738,1,0,93.57,555,0.75,1,3,5.07523
647719,1,0,86.96,795,0.9,0,1,24.79398
647727,1,0,83.85,363,0.9,0,1,12.00914
647738,1,0,93.25,1447,1.05,1,2,5.06192
648705,1,0,92.2,250,0.75,1,3,5.41493
648709,1,0,89.6,1000,0.75,1,3,5.25312
648719,1,0,87.515,315,0.9,0,1,27.28414
648729,1,0,84.26,200,0.9,0,1,17.80833
648735,1,0,88.49764,120,0.75,1,3,5.38947
648738,1,0,93.32,1080,0.9,0,1,13.88484
649710,1,0,90.76,558,0.75,1,3,5.33044
649723,1,0,85.73,75,0.75,1,3,5.02708
649726,1,0,85.85,1006,1.05,1,2,5.09931
649735,1,0,88.62,120,0.9,0,1,31.80104
649736,1,0,91.7,2000,1.05,1,2,5.08877
650705,1,0,92.5,1226,0.9,0,1,12.214
650713,1,0,89.9,165,1.05,1,2,5.15498
650735,1,0,88.7,120,0.75,1,3,5.03889
650737,1,0,91.96,800,0.9,0,1,12.75463
651710,1,0,90.67,125,1.05,1,2,5.39213
651736,1,0,91.5,433,0.9,0,1,30.93472
651737,1,0,92.39,1708,0.75,1,3,5.03472
651738,1,0,93.11,505,0.75,1,3,5.20683
652719,1,0,86.76,173,0.9,0,1,28.43681
652735,1,0,88.75,115,0.75,1,3,5.30278
652736,1,0,91.15,100,0.75,1,3,5.27465
652737,1,0,92.35,275,1.05,1,2,5.32095
653705,1,0,92.5,1090,0.9,0,1,22.25498
653707,1,0,90.55,1111,0.9,0,1,9.4213
653727,1,0,83.85,1506,1.05,1,2,5.29549
653735,1,0,88.3,70,0.9,0,1,27.20312
653737,1,0,92.79,1088.8,0.75,1,3,5.01644
653738,1,0,93.54,1112,1.05,1,2,5.23576
654727,1,0,83.41,180,0.9,0,1,5.13391
654735,1,0,88.59,205,0.75,1,3,5.1559
654736,1,0,91.8,1098.9,0.75,1,3,5.33252
654737,1,0,91.96,525,0.9,0,1,14.29641
655705,1,0,92.5,1214.5,0.9,0,1,22.28542
655720,1,0,87.69,200,1.05,1,2,5.17523
655727,1,0,84.45,305,0.75,1,3,5.11921
655732,1,0,86.66,1750,0.75,1,3,5.31979
655736,1,0,91.75,1100,0.75,1,3,5.0537
655737,1,0,91.96,875,0.9,0,1,34.37616
656709,1,0,89.25,410,0.9,0,1,31.29051
656712,1,0,90.86,1114.7,0.75,1,3,5.1662
656727,1,0,84.47,2008,0.75,1,3,5.08542
656732,1,0,86.76,35,0.75,1,3,5.01956
656735,1,0,88.85,2008,0.75,1,3,5.21447
656737,1,0,92.75615,255,0.75,1,3,5.05104
656738,1,0,93.45,435,1.05,1,2,5.12049
657706,1,0,91.78,50,0.75,1,3,5.21354
657727,1,0,84.73,2008,1.05,1,2,5.03171
657732,1,0,86.55,1006,1.05,1,2,5.37095
657735,1,0,88.88,1006,1.05,1,2,5.03067
657736,1,0,91.5,223.6,0.9,0,1,33.17419
657737,1,0,93.5786,1106,0.9,0,1,17.27338
657738,1,0,93.45,59,0.9,0,1,13.2537
658709,1,0,89.65,60,0.75,1,3,5.26065
658710,1,0,90.45,400,0.9,0,1,11.3838
658724,1,0,84.91,117.8,0.9,0,1,31.35023
658737,1,0,92.46,705,1.05,1,2,5.08484
659708,1,0,90.54,355,0.75,1,3,5.12049
659737,1,0,92.7918,445,0.9,0,1,8.86146
659738,1,0,93.45,217.52,1.05,1,2,5.30127
660704,1,0,93.4397,230,0.9,0,1,9.97049
660724,1,0,84.91,23.6,0.9,0,1,31.36794
660727,1,0,83.35,1506,0.9,0,1,18.50903
660735,1,0,88.75,150,0.75,1,3,5.23854
660736,1,0,91.88,1506,1.05,1,2,5.17951
660738,1,0,93.45,131.92,1.05,1,2,5.07164
661727,1,0,83.35,990,0.9,0,1,8.51782
661732,1,0,86.96,237,0.75,1,3,5.33067
661736,1,0,91.57,350,0.75,1,3,5.37627
661737,1,0,92.84,55,1.05,1,2,5.02917
662706,1,0,90.56,150,0.9,0,1,32.15359
662727,1,0,82.91,220,0.9,0,1,18.55903
662736,1,0,90.8526,34,0.9,0,1,8.44838
662738,1,0,93.809,505,1.05,1,2,5.2213
663706,1,0,90.62,150,0.75,1,3,5.18877
663712,1,0,89.63,1000,1.05,1,2,5.29236
663723,1,0,85.98,826,0.75,1,3,5.22581
663734,1,0,88.59,605,0.75,1,3,5.40567
663736,1,0,91.38,155,1.05,1,2,5.32836
663738,1,0,93.809,1005,1.05,1,2,5.11863
664705,1,0,92.8,1006,0.75,1,3,5.26597
664722,1,0,86.95,290,0.9,0,1,29.72882
664723,1,0,85.98,826,1.05,1,2,5.04167
664733,1,0,87.85,180,0.9,0,1,9.07292
664735,1,0,88.45,2258,0.9,0,1,29.63935
664736,1,0,90.46821,550,0.75,1,3,5.03275
664737,1,0,92.01466,205,1.05,1,2,5.16979
665704,1,0,93.55686,605,0.75,1,3,5.05995
665705,1,0,92.79348,295,0.75,1,3,5.16979
665737,1,0,92.63,750,0.9,0,1,19.825
665737,1,0,92.32255,750,0.75,1,3,5.20104
666705,1,0,92.15,1170,0.9,0,1,33.82095
666705,1,0,92.04514,1170,1.05,1,2,5.06435
666708,1,0,90.61231,500,1.05,1,2,5.29745
667711,1,0,90.3,455,0.9,0,1,9.12639
667711,1,0,90.75599,455,0.75,1,3,5.339
667727,1,0,83.12865,205,0.75,1,3,5.16273
668705,1,0,92.81273,1100,0.75,1,3,5.16123
668734,1,0,88.05,605,0.9,0,1,11.82789
668738,1,0,94.3,325,1.05,1,2,5.38681
669705,1,0,92.63,1100,0.9,0,1,28.71377
670706,1,0,91,2008,0.9,0,1,22.47546
670706,1,0,91.91738,2008,1.05,1,2,5.22859
670737,1,0,92.28,500,0.9,0,1,30.30984
670737,1,0,92.35477,500,1.05,1,2,5.20035
671708,1,0,90.01,350,0.9,0,1,32.1191
671708,1,0,90.31176,350,0.75,1,3,5.03148
671716,1,0,90,2008,0.9,0,1,11.57303
671734,1,0,88.57117,605,0.75,1,3,5.0375
673717,1,0,88,180,0.9,0,1,29.64155
673717,1,0,88.46927,180,0.75,1,3,5.39421
673736,1,0,90.66,232,0.9,0,1,10.74201
673737,1,0,92.67,783,0.9,0,1,30.83171
674706,1,0,91,1406,0.9,0,1,12.69896
674738,1,0,94.3,1068,1.05,1,2,5.20081
675706,1,0,91,405,1.05,1,2,5.03866
675728,1,0,85.03137,176.4,1.05,1,2,5.36157
675738,1,0,94.3,1600,1.05,1,2,5.20891
675738,1,0,94.20955,1600,0.75,1,3,5.05729
676706,1,0,91,1758,0.9,0,1,34.19722
676706,1,0,91.12795,1758,1.05,1,2,5.17269
676728,1,0,85.8891,1506,0.75,1,3,5.27315
676736,1,0,90.66,187.52,0.9,0,1,32.09606
676737,1,0,92.2,331,0.9,0,1,22.19873
676738,1,0,94.3,1005,1.05,1,2,5.35914
677706,1,0,91.89,105,0.75,1,3,5.21863
677736,1,0,91.1,605,0.9,0,1,32.64491
677738,1,0,94.3,955,1.05,1,2,5.20405
677738,1,0,94.64611,955,0.75,1,3,5.37558
678722,1,0,87.05,655,0.9,0,1,20.07998
678725,1,0,84.9,806,0.9,0,1,9.45336
678725,1,0,84.8751,806,1.05,1,2,5.2985
678736,1,0,91.1,505,0.9,0,1,22.75278
679735,1,0,88.11,210,0.9,0,1,21.91898
679737,1,0,92.2,806,0.9,0,1,14.23461
679737,1,0,92.66598,806,0.75,1,3,5.40046
680728,1,0,85.5,1506,0.9,0,1,12.29363
680728,1,0,85.45572,1506,0.75,1,3,5.22639
680736,1,0,90.31858,850,1.05,1,2,5.39676
680738,1,0,94.17757,1107,1.05,1,2,5.13299
681719,1,0,87.2,200,0.9,0,1,19.08218
681728,1,0,85.11,850,0.9,0,1,23.6772
681735,1,0,88.2,1600,0.9,0,1,13.02384
681735,1,0,88.46264,1600,0.75,1,3,5.07627
681737,1,0,92.2,755,0.9,0,1,24.59826
681738,1,0,94.09619,1107,0.75,1,3,5.26725
682704,1,0,93.28744,250,0.75,1,3,5.03681
682735,1,0,88.55,1000,0.9,0,1,24.45116
682735,1,0,88.69613,1000,0.75,1,3,5.22512
682737,1,0,91.79,164,1.05,1,2,5.21655
682738,1,0,94.13869,1907,0.75,1,3,5.16192
683728,1,0,85.5,1006,0.9,0,1,34.12164
683735,1,0,88.11,1506,0.9,0,1,7.92477
683738,1,0,94.3,1107,1.05,1,2,5.2044
683738,1,0,94.43835,1107,1.05,1,2,5.09769
684728,1,0,85.5,1006,0.9,0,1,24.19722
684736,1,0,90.7,1000,0.9,0,1,28.98067
684737,1,0,92.29,1206,0.9,0,1,19.59097
684737,1,0,92.15764,1206,1.05,1,2,5.33843
685713,1,0,89.96,505,0.9,0,1,19.76181
685728,1,0,85.15,1000,0.9,0,1,14.30243
685728,1,0,85.20385,1000,0.75,1,3,5.30174
685736,1,0,90.7,999,0.9,0,1,9.01597
685736,1,0,90.80512,999,0.75,1,3,5.13449
686704,1,0,93.1,1000,0.9,0,1,10.37211
686704,1,0,93.64106,1000,0.75,1,3,5.28229
686719,1,0,87.0678,755,0.75,1,3,5.29178
686734,1,0,88.05,862,0.9,0,1,25.1294
686734,1,0,88.42684,862,0.75,1,3,5.31019
686737,1,0,92.10846,305,0.75,1,3,5.28056
687702,1,0,91.31,100,0.9,0,1,34.0794
687709,1,0,88.81,400,0.9,0,1,24.85579
687709,1,0,88.71858,400,0.75,1,3,5.39618
687737,1,0,92.3,384.5,0.9,0,1,20.81574
687737,1,0,92.43727,384.5,1.05,1,2,5.23542
687738,1,0,94.84158,322,0.75,1,3,5.24931
688702,1,0,91.75,1006,0.9,0,1,15.59317
688704,1,0,93.20392,405,1.05,1,2,5.40278
688726,1,0,85.59505,305,0.75,1,3,5.25972
688729,1,0,84.7,1006,0.9,0,1,30.07963
688735,1,0,88.75,1506,0.9,0,1,18.96921
688738,1,0,94.69,430,1.05,1,2,5.14641
689702,1,0,91.31,200,0.9,0,1,8.77801
689728,1,0,85.06,100,0.9,0,1,17.46806
689735,1,0,88.75,460,0.9,0,1,9.00532
689737,1,0,92.73871,1206,0.75,1,3,5.0816
690724,1,0,85.35,600,1.05,1,2,5.40984
690724,1,0,85.37147,600,0.9,0,1,32.22593
690736,1,0,90.7,1006,0.9,0,1,19.60035
690736,1,0,90.03049,1006,0.75,1,3,5.27847
691724,1,0,85.35,355,0.9,0,1,23.37361
691728,1,0,85.56,907,0.9,0,1,8.25648
691728,1,0,85.71956,907,0.75,1,3,5.03866
691736,1,0,90.40616,800,1.05,1,2,5.0669
692708,1,0,90.45,205,0.9,0,1,12.90949
692722,1,0,87.05,695,0.9,0,1,30.38692
692722,1,0,87.67276,695,0.75,1,3,5.35359
692728,1,0,85.38343,238.4,0.75,1,3,5.14769
692737,1,0,92.3,1156,0.9,0,1,31.24699
693716,1,0,90,565,0.9,0,1,32.77963
693717,1,0,87.89,610,0.9,0,1,20.04606
693717,1,0,87.35409,610,1.05,1,2,5.23264
693728,1,0,85.7,1000,0.9,0,1,28.49271
693728,1,0,85.18743,1000,1.05,1,2,5.16285
693737,1,0,92.3,660,0.9,0,1,11.26157
693737,1,0,92.33066,660,1.05,1,2,5.11701
693738,1,0,95.88919,435,1.05,1,2,5.32824
694703,1,0,92.45,546,0.9,0,1,10.7022
694708,1,0,90.45,1778,0.9,0,1,32.99317
694708,1,0,90.1031,1778,0.75,1,3,5.15764
694716,1,0,90.27268,564,0.75,1,3,5.39074
694735,1,0,88.8,229.1,0.9,0,1,29.56609
694737,1,0,92.45233,1061,0.75,1,3,5.41991
694738,1,0,95.01453,445,0.75,1,3,5.18426
695708,1,0,90.45,1006,0.9,0,1,13.00683
695708,1,0,90.97103,1006,0.75,1,3,5.12523
695737,1,0,92.3,615,0.9,0,1,21.27708
695737,1,0,92.32237,615,0.75,1,3,5.16204
696708,1,0,90.35,776,1.05,1,2,5.38808
696718,1,0,87.21116,305,1.05,1,2,5.35602
696724,1,0,84.89,354,0.9,0,1,28.37083
697708,1,0,90.62,250,0.75,1,3,5.22593
697709,1,0,89.75,205,0.9,0,1,28.8088
697710,1,0,90.45,1112,0.9,0,1,22.7
697737,1,0,92.29,168,0.75,1,3,5.01146
698709,1,0,89.75,285,0.9,0,1,8.85648
698715,1,0,90.4651,1506,0.9,0,1,19.73113
699706,1,0,90.8,100,0.9,0,1,29.61019
699708,1,0,90.29,1110,1.05,1,2,5.35197
699710,1,0,90.1,1110,0.9,0,1,13.29711
699738,1,0,95.25,888,0.9,0,1,30.57755
700708,1,0,90.86,1277,0.75,1,3,5.0662
700710,1,0,90.95,300,0.75,1,3,5.41065
700721,1,0,87.65,220,0.9,0,1,21.8287
701708,1,0,90.45,1341,0.9,0,1,14.28657
701712,1,0,89.55,255,0.9,0,1,32.44606
701715,1,0,90.23,21.05,0.75,1,3,5.1412
702708,1,0,90.45,149.1,0.75,1,3,5.1037
702724,1,0,85.35,123,0.9,0,1,18.77234
702736,1,0,90.75,996,0.9,0,1,31.5963
702737,1,0,92.3,873,0.9,0,1,17.84954
703710,1,0,90.67,1106,0.75,1,3,5.09537
703726,1,0,85.85,605,0.9,0,1,20.25972
703728,1,0,85.81,135,0.75,1,3,5.21539
703737,1,0,92.81,38,1.05,1,2,5.08727
703738,1,0,95.5077,1107,1.05,1,2,5.23958
704715,1,0,90.4651,182,0.9,0,1,19.79988
704726,1,0,85.85,595,0.9,0,1,10.30752
704735,1,0,88.15,237.5,0.9,0,1,30.90741
704737,1,0,92.79,2008,0.75,1,3,5.13565
704738,1,0,95.5077,1107,1.05,1,2,5.1515
705708,1,0,90.58,1506,1.05,1,2,5.03229
705709,1,0,89.75,175,0.9,0,1,9.0522
706704,1,0,93.36,100,0.75,1,3,5.01331
706708,1,0,90.9,305,0.75,1,3,5.34363
706735,1,0,87.98,285.75,0.75,1,3,5.13854
706737,1,0,91.86,273,0.9,0,1,19.98345
707712,1,0,89.55,1000,0.9,0,1,32.89491
707715,1,0,90.64,116,0.75,1,3,5.19525
707721,1,0,87.25,35,0.75,1,3,5.03484
707735,1,0,87.99,285.75,0.75,1,3,5.41285
707736,1,0,90.75,999,0.9,0,1,23.09873
707737,1,0,91.86,273,0.9,0,1,10.08322
